game_id,settled_in,season,date_time,date_time_GMT,outcome,home_rink_side_start,venue,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,home_team_id,home_won,home_head_coach,home_goals,home_shots,home_hits,home_pim,home_powerPlayOpportunities,home_powerPlayGoals,home_faceOffWinPercentage,home_giveaways,home_takeaways,away_team_id,away_won,away_head_coach,away_goals,away_shots,away_hits,away_pim,away_powerPlayOpportunities,away_powerPlayGoals,away_faceOffWinPercentage,away_giveaways,away_takeaways,type,venue_link
2014020440,REG,20142015,12/14/2014,20141214T000000+0000,home win REG,right,Verizon Center,America/New_York,-4,EDT,15,0,Patrick Roy,4,33,37,10,1,0,51.9,3,7,14,1,Peter Horachek,2,33,16,2,5,1,48.1,0,8,R,/api/v1/venues/null
2014020449,REG,20142015,12/15/2014,20141215T010000+0000,home win REG,right,United Center,America/Chicago,-5,CDT,16,1,Michel Therrie,2,29,20,10,4,0,56.7,14,8,20,0,Peter Laviolette,1,19,32,10,4,0,43.3,10,4,R,/api/v1/venues/null
2014020450,REG,20142015,12/15/2014,20141215T023000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,1,Todd Richards,0,28,30,14,5,2,58.8,3,6,3,0,Dallas Eakins,2,27,16,10,7,1,41.2,2,1,R,/api/v1/venues/null
2014020451,REG,20142015,12/16/2014,20141216T000000+0000,home win SO,left,Nassau Coliseum,America/New_York,-4,EDT,2,0,John Tortorell,3,28,34,14,4,0,49.3,3,6,1,1,Dan Bylsma,2,29,22,10,6,1,50.7,6,3,R,/api/v1/venues/null
2014020452,REG,20142015,12/16/2014,20141216T000000+0000,home win REG,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Jon Cooper,4,26,22,6,2,0,44.7,9,11,14,0,Dallas Eakins,2,40,18,6,2,1,55.3,5,5,R,/api/v1/venues/null
2014020866,REG,20142015,12/16/2014,20141216T000000+0000,home win SO,left,First Niagara Center,America/New_York,-4,EDT,7,1,Kirk Muller,5,35,22,4,1,0,50.7,10,11,9,0,Todd McLellan,4,25,21,2,2,0,49.3,8,12,R,/api/v1/venues/null
2014020459,REG,20142015,12/17/2014,20141217T010000+0000,home win SO,left,Bridgestone Arena,America/Chicago,-5,CDT,18,1,Randy Carlyle,3,13,38,7,2,0,45.5,16,3,6,0,Claude Julien,2,33,31,9,1,0,54.5,8,3,R,/api/v1/venues/null
2014020460,SO,20142015,12/17/2014,20141217T010000+0000,home win REG,right,MTS Centre,America/Winnipeg,-5,CDT,52,0,Peter Laviolet,5,36,13,15,2,2,53.8,7,6,7,1,Jack Capuano,1,36,31,11,5,0,46.2,8,3,R,/api/v1/venues/null
2014020458,REG,20142015,12/17/2014,20141217T010000+0000,home win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,1,Ron Rolston,5,22,17,2,3,1,51.7,3,5,26,0,Jon Cooper,2,33,16,6,1,0,48.3,9,5,R,/api/v1/venues/null
2014020456,REG,20142015,12/17/2014,20141217T003000+0000,away win SO,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Peter Laviolet,0,22,21,15,2,1,56.5,7,5,29,0,John Tortorella,1,40,19,9,5,0,43.5,7,5,R,/api/v1/venues/null
2014020461,REG,20142015,12/17/2014,20141217T013000+0000,home win REG,right,United Center,America/Chicago,-5,CDT,16,1,Todd Richards,5,47,28,2,2,1,70.7,9,8,30,0,Barry Trotz,3,20,18,6,0,0,29.3,4,5,R,/api/v1/venues/null
2014020455,REG,20142015,12/17/2014,20141217T003000+0000,home win REG,right,Centre Bell,America/Montreal,-4,EDT,8,1,Dave Tippett,4,33,38,15,5,1,40,4,8,12,0,Darryl Sutter,1,42,31,19,3,1,60,0,2,R,/api/v1/venues/null
2014020462,REG,20142015,12/17/2014,20141217T020000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Claude Noel,2,27,29,4,1,0,49.2,8,6,3,1,Joel Quenneville,5,25,10,2,2,0,50.8,6,2,R,/api/v1/venues/null
2014020453,OT,20142015,12/17/2014,20141217T000000+0000,away win REG,right,Wells Fargo Center,America/New_York,-4,EDT,4,0,Joel Quennevil,1,44,24,0,3,1,60.8,4,13,14,1,Bob Hartley,3,30,19,6,0,0,39.2,7,11,R,/api/v1/venues/null
2014020454,OT,20142015,12/17/2014,20141217T003000+0000,home win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,0,Kevin Dineen,6,23,42,8,1,0,54.5,6,7,24,1,Dallas Eakins,2,27,41,4,3,1,45.5,1,7,R,/api/v1/venues/null
2014020463,REG,20142015,12/17/2014,20141217T020000+0000,home win OT,left,Gila River Arena,America/Phoenix,-7,MST,53,1,Kirk Muller,2,37,29,4,4,1,50,17,19,22,0,Paul MacLean,1,36,34,8,2,0,50,12,8,R,/api/v1/venues/null
2014020457,REG,20142015,12/17/2014,20141217T003000+0000,home win SO,right,BB&T Center,America/New_York,-4,EDT,13,0,Adam Oates,2,27,22,8,5,1,45.5,8,9,15,1,Kirk Muller,1,32,24,10,4,1,54.5,6,2,R,/api/v1/venues/null
2014020465,REG,20142015,12/18/2014,20141218T010000+0000,away win OT,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Claude Julien,2,42,17,13,4,0,57.1,13,10,6,1,Lindy Ruff,3,32,20,13,3,1,42.9,3,3,R,/api/v1/venues/null
2014020466,REG,20142015,12/18/2014,20141218T030000+0000,away win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,0,Michel Therrie,0,21,31,10,5,1,40.6,9,9,25,1,Claude Julien,2,23,26,14,4,0,59.4,14,4,R,/api/v1/venues/null
2014020464,REG,20142015,12/18/2014,20141218T000000+0000,away win REG,left,Prudential Center,America/New_York,-4,EDT,1,1,Joel Quennevil,0,37,22,10,5,1,51.9,3,15,9,0,Darryl Sutter,2,27,33,12,4,2,48.1,4,4,R,/api/v1/venues/null
2014020469,REG,20142015,12/19/2014,20141219T000000+0000,home win REG,right,PNC Arena,America/New_York,-4,EDT,12,0,Glen Gulutzan,4,25,23,15,5,0,44.1,7,6,10,1,Alain Vigneault,1,22,19,15,5,1,55.9,6,3,R,/api/v1/venues/null
2014020472,REG,20142015,12/19/2014,20141219T033000+0000,home win REG,right,STAPLES Center,America/Los_Angeles,-7,PDT,26,0,Peter DeBoer,6,27,15,16,2,1,38.9,11,12,19,1,Guy Boucher,4,25,17,16,2,0,61.1,2,8,R,/api/v1/venues/null
2014020468,REG,20142015,12/19/2014,20141219T000000+0000,home win OT,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Barry Trotz,1,38,14,11,3,1,58.3,9,6,21,0,Joe Sacco,0,26,25,13,2,0,41.7,8,7,R,/api/v1/venues/null
2014020470,REG,20142015,12/19/2014,20141219T000000+0000,away win OT,left,Nationwide Arena,America/New_York,-4,EDT,29,1,Bob Hartley,4,29,14,4,4,2,56.6,13,9,15,0,Peter DeBoer,5,21,10,8,2,0,43.4,7,4,R,/api/v1/venues/null
2014020473,REG,20142015,12/19/2014,20141219T033000+0000,home win REG,left,SAP Center at San Jo,America/Los_Angeles,-7,PDT,28,0,Kevin Dineen,4,20,24,2,2,0,42.2,6,4,22,1,Darryl Sutter,3,29,33,4,1,0,57.8,1,6,R,/api/v1/venues/null
2014020471,REG,20142015,12/19/2014,20141219T003000+0000,away win REG,right,Centre Bell,America/Montreal,-4,EDT,8,0,Michel Therrie,1,29,23,14,5,0,46.2,4,7,24,1,Barry Trotz,2,37,10,12,6,1,53.8,9,6,R,/api/v1/venues/null
2014020467,REG,20142015,12/19/2014,20141219T000000+0000,away win SO,right,Wells Fargo Center,America/New_York,-4,EDT,4,0,Mike Yeo,1,29,12,6,2,0,59.6,7,7,13,1,Dave Tippett,2,26,9,6,2,1,40.4,4,7,R,/api/v1/venues/null
2014020475,REG,20142015,12/20/2014,20141220T003000+0000,home win REG,left,Canadian Tire Centre,America/New_York,-4,EDT,9,0,Kirk Muller,6,38,26,8,4,0,56.7,10,10,24,1,Adam Oates,2,25,31,10,3,1,43.3,5,6,R,/api/v1/venues/null
2014020477,REG,20142015,12/20/2014,20141220T010000+0000,home win REG,right,MTS Centre,America/Winnipeg,-5,CDT,52,1,Paul MacLean,2,42,31,6,4,2,49.1,12,8,6,0,Claude Noel,1,26,44,8,3,0,50.9,4,3,R,/api/v1/venues/null
2014020474,REG,20142015,12/20/2014,20141220T000000+0000,home win SO,left,Prudential Center,America/New_York,-4,EDT,1,1,Barry Trotz,3,23,24,13,4,1,54.2,7,10,14,0,Bob Hartley,2,22,20,15,3,1,45.8,7,5,R,/api/v1/venues/null
2014020476,REG,20142015,12/20/2014,20141220T003000+0000,away win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Mike Babcock,1,38,17,10,4,1,56.1,15,5,2,0,Barry Trotz,2,22,26,8,5,1,43.9,5,4,R,/api/v1/venues/null
2014020479,REG,20142015,12/20/2014,20141220T210000+0000,home win REG,right,STAPLES Center,America/Los_Angeles,-7,PDT,26,1,Paul MacLean,4,31,36,2,2,0,59.4,12,15,53,0,Claude Julien,2,32,21,4,1,0,40.6,9,10,R,/api/v1/venues/null
2014020478,REG,20142015,12/20/2014,20141220T020000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Ted Nolan,1,22,16,6,2,0,50.8,9,12,25,1,Mike Babcock,2,34,12,4,3,1,49.2,5,7,R,/api/v1/venues/null
2014020486,REG,20142015,12/21/2014,20141221T000000+0000,away win SO,right,PNC Arena,America/New_York,-4,EDT,12,1,Todd Richards,2,27,22,10,7,0,50.9,4,2,3,0,Glen Gulutzan,3,25,18,16,4,1,49.1,2,3,R,/api/v1/venues/null
2014020487,OT,20142015,12/21/2014,20141221T000000+0000,home win SO,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Joe Sacco,3,43,22,22,4,0,42.6,8,7,16,1,Dave Tippett,2,30,12,30,5,0,57.4,5,9,R,/api/v1/venues/null
2014020481,SO,20142015,12/21/2014,20141221T000000+0000,away win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,0,Bob Hartley,4,24,25,8,2,0,52.4,15,10,4,1,Mike Yeo,7,24,15,4,4,0,47.6,9,4,R,/api/v1/venues/null
2014020492,REG,20142015,12/21/2014,20141221T230000+0000,away win SO,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Peter DeBoer,5,28,13,10,4,1,48.3,7,7,25,1,Kirk Muller,6,25,12,8,5,2,51.7,11,9,R,/api/v1/venues/null
2014020483,SO,20142015,12/21/2014,20141221T000000+0000,away win REG,left,Prudential Center,America/New_York,-4,EDT,1,0,Kevin Dineen,0,43,27,9,4,1,56.5,8,10,15,1,Ron Rolston,4,25,33,15,1,1,43.5,2,3,R,/api/v1/venues/null
2014020491,REG,20142015,12/21/2014,20141221T230000+0000,away win SO,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Kirk Muller,1,28,20,6,3,1,55.2,7,22,21,0,Ron Rolston,2,40,26,6,3,1,44.8,5,10,R,/api/v1/venues/null
2014020480,REG,20142015,12/21/2014,20141221T000000+0000,away win REG,left,First Niagara Center,America/New_York,-4,EDT,7,0,Claude Julien,1,31,19,2,1,1,53.7,12,8,21,1,Jack Capuano,5,36,14,2,1,0,46.3,4,9,R,/api/v1/venues/null
2014020490,REG,20142015,12/21/2014,20141221T033000+0000,home win OT,left,SAP Center at San Jo,America/Los_Angeles,-7,PDT,28,0,Peter Laviolet,3,25,26,22,2,0,51.7,8,7,19,1,Paul MacLean,2,34,24,4,6,1,48.3,1,6,R,/api/v1/venues/null
2014020484,REG,20142015,12/21/2014,20141221T000000+0000,home win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,0,Paul MacLean,3,50,37,13,2,0,52.6,5,5,14,1,Randy Carlyle,1,22,39,11,3,1,47.4,8,1,R,/api/v1/venues/null
2014020482,REG,20142015,12/21/2014,20141221T000000+0000,home win REG,right,Centre Bell,America/Montreal,-4,EDT,8,1,Ken Hitchcock,4,34,16,14,6,2,56.7,2,2,9,0,Alain Vigneault,1,29,17,16,5,2,43.3,4,2,R,/api/v1/venues/null
2014020485,REG,20142015,12/21/2014,20141221T000000+0000,home win REG,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Dave Tippett,3,33,33,6,2,0,54.2,2,8,13,0,Mike Babcock,1,33,21,6,2,0,45.8,3,5,R,/api/v1/venues/null
2014020488,REG,20142015,12/21/2014,20141221T010000+0000,away win OT,right,Xcel Energy Center,America/Chicago,-5,CDT,30,1,Adam Oates,5,39,22,32,6,4,48.6,10,6,18,0,Jack Capuano,6,36,21,44,5,0,51.4,3,4,R,/api/v1/venues/null
2014020489,REG,20142015,12/21/2014,20141221T030000+0000,home win OT,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Randy Carlyle,3,22,29,39,2,2,60,8,7,20,0,Ted Nolan,2,35,26,27,3,1,40,5,5,R,/api/v1/venues/null
2014020495,REG,20142015,12/22/2014,20141222T000000+0000,home win REG,right,United Center,America/Chicago,-5,CDT,16,0,Michel Therrie,4,37,26,65,4,0,32.4,6,8,10,1,Randy Carlyle,0,28,31,51,6,2,67.6,10,4,R,/api/v1/venues/null
2014020496,REG,20142015,12/22/2014,20141222T020000+0000,away win OT,right,MTS Centre,America/Winnipeg,-5,CDT,52,0,John Tortorell,3,35,29,13,2,0,45.8,9,3,4,1,Paul MacLean,4,39,31,21,3,1,54.2,8,5,R,/api/v1/venues/null
2014020493,REG,20142015,12/22/2014,20141222T000000+0000,home win OT,left,TD Garden,America/New_York,-4,EDT,6,0,Michel Therrie,4,29,21,2,1,0,63.1,11,5,7,1,Adam Oates,3,27,31,2,1,0,36.9,10,4,R,/api/v1/venues/null
2014020494,REG,20142015,12/22/2014,20141222T000000+0000,home win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Paul MacLean,1,44,33,24,5,0,51.7,8,7,12,1,Peter Laviolette,0,25,38,30,2,0,48.3,6,7,R,/api/v1/venues/null
2014020499,REG,20142015,12/23/2014,20141223T003000+0000,home win SO,right,BB&T Center,America/New_York,-4,EDT,13,0,Dan Bylsma,4,24,21,7,3,1,61.8,3,5,5,1,Peter DeBoer,3,23,15,11,1,1,38.2,2,3,R,/api/v1/venues/null
2014020502,REG,20142015,12/23/2014,20141223T033000+0000,away win OT,right,STAPLES Center,America/Los_Angeles,-7,PDT,26,0,Jack Capuano,3,27,23,8,4,0,50.8,18,6,20,1,Michel Therrien,4,29,17,8,4,2,49.2,7,3,R,/api/v1/venues/null
2014020500,REG,20142015,12/23/2014,20141223T030000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Bruce Boudreau,7,38,21,6,5,0,44.8,10,8,53,0,Ralph Krueger,1,28,21,10,3,0,55.2,5,4,R,/api/v1/venues/null
2014020498,REG,20142015,12/23/2014,20141223T000000+0000,away win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Craig Berube,1,37,18,29,4,0,51.5,11,8,18,1,Dave Tippett,5,31,23,13,6,1,48.5,6,5,R,/api/v1/venues/null
2014020497,REG,20142015,12/23/2014,20141223T000000+0000,home win REG,right,Verizon Center,America/New_York,-4,EDT,15,1,Paul MacLean,2,23,32,14,4,0,56.2,9,7,9,0,Peter DeBoer,1,42,18,10,7,1,43.8,3,7,R,/api/v1/venues/null
2014020501,REG,20142015,12/23/2014,20141223T030000+0000,home win OT,left,Honda Center,America/Los_Angeles,-7,PDT,24,1,Mike Yeo,3,20,13,6,3,1,51.9,6,7,28,0,Peter Horachek,2,24,14,6,3,0,48.1,2,7,R,/api/v1/venues/null
2014020508,SO,20142015,12/24/2014,20141224T003000+0000,home win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Lindy Ruff,6,40,15,10,7,1,54,8,3,7,0,Michel Therrien,3,32,20,16,4,1,46,6,5,R,/api/v1/venues/null
2014020512,REG,20142015,12/24/2014,20141224T000000+0000,away win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,Randy Carlyle,0,24,31,31,5,0,43.8,21,7,10,0,Peter Laviolette,4,46,32,22,3,0,56.2,17,4,R,/api/v1/venues/null
2014020505,REG,20142015,12/24/2014,20141224T000000+0000,away win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,1,Michel Therrie,1,26,19,8,4,0,54,7,7,8,0,Kirk Muller,3,19,26,10,3,0,46,9,1,R,/api/v1/venues/null
2014020503,OT,20142015,12/24/2014,20141224T000000+0000,home win REG,left,TD Garden,America/New_York,-4,EDT,6,1,Barry Trotz,5,31,28,15,4,1,54.4,6,7,18,0,Glen Gulutzan,3,24,15,15,4,2,45.6,5,4,R,/api/v1/venues/null
2014020510,REG,20142015,12/24/2014,20141224T010000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Peter Laviolet,1,32,40,10,4,2,55,10,6,53,1,Dan Bylsma,5,22,22,12,3,1,45,10,5,R,/api/v1/venues/null
2014020507,REG,20142015,12/24/2014,20141224T000000+0000,away win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,1,Peter DeBoer,2,25,19,4,2,0,57.4,8,6,4,0,Kevin Dineen,5,18,11,17,2,0,42.6,4,3,R,/api/v1/venues/null
2014020506,REG,20142015,12/24/2014,20141224T000000+0000,home win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Barry Trotz,4,38,20,6,4,0,42.6,13,3,15,1,Dave Tippett,2,29,14,10,2,1,57.4,9,9,R,/api/v1/venues/null
2014020504,REG,20142015,12/24/2014,20141224T000000+0000,away win SO,left,Prudential Center,America/New_York,-4,EDT,1,0,Paul MacLean,1,33,39,10,4,1,52.3,9,6,12,1,Dan Bylsma,2,42,26,8,5,2,47.7,7,2,R,/api/v1/venues/null
2014020509,REG,20142015,12/24/2014,20141224T003000+0000,home win REG,left,Amalie Arena,America/New_York,-4,EDT,14,1,Ken Hitchcock,4,34,22,13,2,1,53.4,3,8,5,0,Joel Quenneville,3,28,20,13,2,2,46.6,0,4,R,/api/v1/venues/null
2014020511,SO,20142015,12/24/2014,20141224T013000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,0,Michel Therrie,1,27,15,13,1,0,36,12,6,52,1,Ken Hitchcock,5,32,29,7,4,0,64,4,5,R,/api/v1/venues/null
2014020513,REG,20142015,12/24/2014,20141224T010000+0000,home win REG,right,Pepsi Center,America/Denver,-6,MDT,21,1,Lindy Ruff,5,33,21,4,3,0,61.2,13,5,19,0,Bruce Boudreau,0,31,21,6,2,1,38.8,7,5,R,/api/v1/venues/null
2014020526,REG,20142015,12/28/2014,20141228T030000+0000,home win REG,right,STAPLES Center,America/Los_Angeles,-7,PDT,26,0,Randy Carlyle,3,43,27,4,5,0,44.3,14,4,28,1,Jack Capuano,1,34,24,10,2,1,55.7,10,13,R,/api/v1/venues/null
2014020524,REG,20142015,12/28/2014,20141228T020000+0000,away win REG,right,Pepsi Center,America/Denver,-6,MDT,21,1,John Tortorell,2,25,34,10,2,1,52.1,8,2,16,0,Jack Capuano,5,28,23,4,5,0,47.9,2,5,R,/api/v1/venues/null
2014020514,OT,20142015,12/28/2014,20141228T000000+0000,home win SO,left,First Niagara Center,America/New_York,-4,EDT,7,0,Ron Rolston,4,36,14,15,3,0,46.2,9,6,2,1,Paul MacLean,3,34,17,15,3,1,53.8,6,3,R,/api/v1/venues/null
2014020519,SO,20142015,12/28/2014,20141228T000000+0000,home win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,1,Todd McLellan,6,34,19,2,2,1,49.2,23,8,6,0,Dave Tippett,2,29,31,4,1,0,50.8,12,12,R,/api/v1/venues/null
2014020520,REG,20142015,12/28/2014,20141228T000000+0000,away win OT,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Bob Hartley,3,21,24,37,1,0,37.7,8,8,52,1,Ralph Krueger,4,39,11,19,5,3,62.3,12,7,R,/api/v1/venues/null
2014020527,REG,20142015,12/28/2014,20141228T220000+0000,home win REG,right,BB&T Center,America/New_York,-4,EDT,13,1,Adam Oates,6,38,35,6,2,0,52.2,13,7,10,0,Jon Cooper,4,30,21,6,2,1,47.8,9,9,R,/api/v1/venues/null
2014020523,SO,20142015,12/28/2014,20141228T010000+0000,home win SO,left,Gila River Arena,America/Phoenix,-7,MST,53,0,Dave Tippett,2,37,23,10,6,2,44,2,8,24,1,Joe Sacco,1,28,30,24,4,2,56,1,4,R,/api/v1/venues/null
2014020525,OT,20142015,12/28/2014,20141228T030000+0000,home win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Claude Julien,4,35,46,10,2,0,70.5,10,6,22,0,Randy Carlyle,1,28,47,8,3,1,29.5,13,10,R,/api/v1/venues/null
2014020521,REG,20142015,12/28/2014,20141228T010000+0000,away win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,0,John Tortorell,3,40,19,6,3,0,46.5,8,4,25,1,Michel Therrien,4,39,14,6,3,2,53.5,3,6,R,/api/v1/venues/null
2014020517,OT,20142015,12/28/2014,20141228T000000+0000,home win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Ken Hitchcock,3,39,24,2,1,0,45.5,3,8,1,1,Dave Tippett,1,19,18,2,1,0,54.5,0,3,R,/api/v1/venues/null
2014020518,REG,20142015,12/28/2014,20141228T003000+0000,away win REG,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Peter DeBoer,0,22,14,8,3,0,42.2,2,6,15,0,Dan Bylsma,3,28,15,6,4,0,57.8,5,1,R,/api/v1/venues/null
2014020516,REG,20142015,12/28/2014,20141228T000000+0000,home win REG,left,Amalie Arena,America/New_York,-4,EDT,14,1,Michel Therrie,2,28,21,11,5,2,44.4,12,4,12,0,Mike Yeo,1,27,15,15,3,1,55.6,2,2,R,/api/v1/venues/null
2014020522,REG,20142015,12/28/2014,20141228T010000+0000,home win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,0,Barry Trotz,4,17,19,11,2,0,57.4,12,9,4,1,Alain Vigneault,1,34,17,9,3,0,42.6,4,3,R,/api/v1/venues/null
2014020515,REG,20142015,12/28/2014,20141228T000000+0000,away win OT,left,Canadian Tire Centre,America/New_York,-4,EDT,9,0,Paul MacLean,2,32,28,2,4,0,46.8,7,6,17,1,Mike Babcock,3,23,19,8,1,0,53.2,10,8,R,/api/v1/venues/null
2014020528,REG,20142015,12/29/2014,20141229T010000+0000,home win OT,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Glen Gulutzan,2,23,17,6,4,1,55,16,9,23,1,Ken Hitchcock,1,32,21,8,3,0,45,8,5,R,/api/v1/venues/null
2014020537,OT,20142015,12/30/2014,20141230T013000+0000,home win SO,right,United Center,America/Chicago,-5,CDT,16,1,Joel Quennevil,5,27,14,12,3,1,48.4,12,13,18,0,Mike Babcock,4,30,19,6,6,0,51.6,3,5,R,/api/v1/venues/null
2014020529,REG,20142015,12/30/2014,20141230T000000+0000,home win REG,left,TD Garden,America/New_York,-4,EDT,6,0,Bob Hartley,5,32,10,10,4,1,51.9,13,6,17,1,Ken Hitchcock,2,25,14,10,4,2,48.1,6,9,R,/api/v1/venues/null
2014020540,REG,20142015,12/30/2014,20141230T020000+0000,home win REG,left,Gila River Arena,America/Phoenix,-7,MST,53,0,John Tortorell,4,33,28,6,2,0,57.4,5,7,4,1,Claude Noel,2,32,22,4,3,0,42.6,8,3,R,/api/v1/venues/null
2014020533,REG,20142015,12/30/2014,20141230T003000+0000,home win REG,left,Canadian Tire Centre,America/New_York,-4,EDT,9,1,Jack Capuano,5,37,34,4,2,1,48.3,15,10,7,0,Kevin Dineen,2,26,16,4,2,0,51.7,9,11,R,/api/v1/venues/null
2014020532,REG,20142015,12/30/2014,20141230T000000+0000,away win REG,right,PNC Arena,America/New_York,-4,EDT,12,0,Bruce Boudreau,1,22,20,4,3,0,53.1,2,1,8,1,Joe Sacco,3,28,31,6,2,1,46.9,6,1,R,/api/v1/venues/null
2014020530,OT,20142015,12/30/2014,20141230T000000+0000,home win REG,left,Prudential Center,America/New_York,-4,EDT,1,1,Ken Hitchcock,3,42,38,8,5,1,63.8,10,5,5,0,Darryl Sutter,1,29,41,12,2,0,36.2,6,6,R,/api/v1/venues/null
2014020534,OT,20142015,12/30/2014,20141230T003000+0000,home win REG,left,Amalie Arena,America/New_York,-4,EDT,14,1,Claude Julien,3,40,34,18,5,0,42.7,10,13,10,0,Dan Bylsma,2,54,46,16,6,0,57.3,8,10,R,/api/v1/venues/null
2014020536,REG,20142015,12/30/2014,20141230T010000+0000,away win REG,right,MTS Centre,America/Winnipeg,-5,CDT,52,0,Craig Berube,2,22,23,7,2,0,30,9,6,30,1,John Tortorella,3,25,26,9,1,0,70,8,5,R,/api/v1/venues/null
2014020535,REG,20142015,12/30/2014,20141230T010000+0000,home win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,0,Mike Babcock,3,32,27,6,3,1,56.9,14,12,21,1,Paul MacLean,0,28,25,6,3,2,43.1,7,7,R,/api/v1/venues/null
2014020539,REG,20142015,12/30/2014,20141230T020000+0000,home win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Craig Berube,2,30,21,6,3,1,57.4,9,9,26,0,Jack Capuano,1,38,30,6,3,0,42.6,9,3,R,/api/v1/venues/null
2014020538,REG,20142015,12/30/2014,20141230T013000+0000,home win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,0,Ted Nolan,3,25,28,13,2,0,45.6,6,3,3,1,Michel Therrien,2,31,18,9,4,2,54.4,5,3,R,/api/v1/venues/null
2014020531,SO,20142015,12/30/2014,20141230T000000+0000,home win OT,left,Nassau Coliseum,America/New_York,-4,EDT,2,0,Lindy Ruff,4,45,22,12,4,0,61.4,19,11,15,1,Dallas Eakins,3,32,15,8,6,0,38.6,10,4,R,/api/v1/venues/null
2014020546,REG,20142015,12/31/2014,20141231T230000+0000,away win REG,left,First Niagara Center,America/New_York,-4,EDT,7,1,Bruce Boudreau,1,29,24,6,3,2,52.4,6,8,14,0,Todd Richards,5,27,22,6,3,0,47.6,3,4,R,/api/v1/venues/null
2014020551,REG,20142015,12/31/2014,20141231T230000+0000,away win REG,right,BB&T Center,America/New_York,-4,EDT,13,0,Claude Julien,2,34,30,32,2,0,62.7,13,9,3,1,Michel Therrien,5,26,24,16,5,1,37.3,9,7,R,/api/v1/venues/null
2014020541,SO,20142015,12/31/2014,20141231T003000+0000,away win SO,right,BB&T Center,America/New_York,-4,EDT,13,1,Todd Richards,1,38,22,21,4,1,61.3,1,5,8,0,Ralph Krueger,2,29,13,13,3,0,38.7,1,3,R,/api/v1/venues/null
2014020542,OT,20142015,12/31/2014,20141231T010000+0000,home win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,0,Joe Sacco,3,35,30,8,3,0,48.1,14,12,19,1,Mike Babcock,2,31,23,6,4,1,51.9,7,9,R,/api/v1/venues/null
2014020543,REG,20142015,12/31/2014,20141231T023000+0000,home win SO,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Bruce Boudreau,3,46,24,4,4,1,42.6,9,5,26,1,Dave Tippett,2,31,29,18,2,0,57.4,5,5,R,/api/v1/venues/null
2014020545,REG,20142015,12/31/2014,20141231T220000+0000,away win REG,right,MTS Centre,America/Winnipeg,-5,CDT,52,0,Claude Julien,2,44,39,4,2,0,55.7,9,6,2,1,Randy Carlyle,5,33,46,6,1,0,44.3,6,8,R,/api/v1/venues/null
2014020544,REG,20142015,12/31/2014,20141231T030000+0000,away win REG,left,SAP Center at San Jo,America/Los_Angeles,-7,PDT,28,1,Claude Noel,1,35,31,12,3,0,54,9,3,23,0,Peter DeBoer,3,24,18,8,5,0,46,9,3,R,/api/v1/venues/null
